L Option,R Option,Counter,Outcome Class,LGF Winner,RGF Winner
7,9,99,L,L,L
7,9,100,P,R,L
7,10,1,P,R,L
7,10,2,P,R,L
7,10,3,P,R,L
7,10,4,P,R,L
7,10,5,P,R,L
7,10,6,P,R,L
7,10,7,L,L,L
7,10,8,L,L,L
7,10,9,L,L,L
7,10,10,R,R,R
7,10,11,P,R,L
7,10,12,N,L,R
7,10,13,N,L,R
7,10,14,N,L,R
7,10,15,L,L,L
7,10,16,L,L,L
7,10,17,P,R,L
7,10,18,L,L,L
7,10,19,P,R,L
7,10,20,N,L,R
7,10,21,N,L,R
7,10,22,L,L,L
7,10,23,L,L,L
7,10,24,L,L,L
7,10,25,N,L,R
7,10,26,R,R,R
7,10,27,R,R,R
7,10,28,P,R,L
7,10,29,N,L,R
7,10,30,N,L,R
7,10,31,N,L,R
7,10,32,P,R,L
7,10,33,P,R,L
7,10,34,P,R,L
7,10,35,P,R,L
7,10,36,L,L,L
7,10,37,R,R,R
7,10,38,R,R,R
7,10,39,L,L,L
7,10,40,P,R,L
7,10,41,P,R,L
7,10,42,N,L,R
7,10,43,N,L,R
7,10,44,R,R,R
7,10,45,P,R,L
7,10,46,N,L,R
7,10,47,N,L,R
7,10,48,N,L,R
7,10,49,P,R,L
7,10,50,L,L,L
7,10,51,P,R,L
7,10,52,L,L,L
7,10,53,P,R,L
7,10,54,R,R,R
7,10,55,N,L,R
7,10,56,P,R,L
7,10,57,L,L,L
7,10,58,L,L,L
7,10,59,N,L,R
7,10,60,R,R,R
7,10,61,R,R,R
7,10,62,P,R,L
7,10,63,N,L,R
7,10,64,N,L,R
7,10,65,N,L,R
7,10,66,L,L,L
7,10,67,P,R,L
7,10,68,P,R,L
7,10,69,L,L,L
7,10,70,L,L,L
7,10,71,N,L,R
7,10,72,R,R,R
7,10,73,L,L,L
7,10,74,L,L,L
7,10,75,P,R,L
7,10,76,N,L,R
7,10,77,N,L,R
7,10,78,R,R,R
7,10,79,P,R,L
7,10,80,N,L,R
7,10,81,N,L,R
7,10,82,N,L,R
7,10,83,P,R,L
7,10,84,P,R,L
7,10,85,P,R,L
7,10,86,P,R,L
7,10,87,P,R,L
7,10,88,R,R,R
7,10,89,R,R,R
7,10,90,P,R,L
7,10,91,P,R,L
7,10,92,L,L,L
7,10,93,N,L,R
7,10,94,N,L,R
7,10,95,R,R,R
7,10,96,P,R,L
7,10,97,N,L,R
7,10,98,N,L,R
7,10,99,N,L,R
7,10,100,L,L,L
8,1,1,R,R,R
8,1,2,R,R,R
8,1,3,R,R,R
8,1,4,R,R,R
8,1,5,R,R,R
8,1,6,R,R,R
8,1,7,R,R,R
8,1,8,N,L,R
8,1,9,P,R,L
8,1,10,R,R,R
8,1,11,R,R,R
8,1,12,R,R,R
8,1,13,R,R,R
8,1,14,R,R,R
8,1,15,R,R,R
8,1,16,N,L,R
8,1,17,R,R,R
8,1,18,R,R,R
8,1,19,R,R,R
8,1,20,R,R,R
8,1,21,R,R,R
8,1,22,R,R,R
8,1,23,R,R,R
8,1,24,R,R,R
8,1,25,R,R,R
8,1,26,R,R,R
8,1,27,R,R,R
8,1,28,R,R,R
8,1,29,R,R,R
8,1,30,R,R,R
8,1,31,R,R,R
8,1,32,R,R,R
8,1,33,R,R,R
8,1,34,R,R,R
8,1,35,R,R,R
8,1,36,R,R,R
8,1,37,R,R,R
8,1,38,R,R,R
8,1,39,R,R,R
8,1,40,R,R,R
8,1,41,R,R,R
8,1,42,R,R,R
8,1,43,R,R,R
8,1,44,R,R,R
8,1,45,R,R,R
8,1,46,R,R,R
8,1,47,R,R,R
8,1,48,R,R,R
8,1,49,R,R,R
8,1,50,R,R,R
8,1,51,R,R,R
8,1,52,R,R,R
8,1,53,R,R,R
8,1,54,R,R,R
8,1,55,R,R,R
8,1,56,R,R,R
8,1,57,R,R,R
8,1,58,R,R,R
8,1,59,R,R,R
8,1,60,R,R,R
8,1,61,R,R,R
8,1,62,R,R,R
8,1,63,R,R,R
8,1,64,R,R,R
8,1,65,R,R,R
8,1,66,R,R,R
8,1,67,R,R,R
8,1,68,R,R,R
8,1,69,R,R,R
8,1,70,R,R,R
8,1,71,R,R,R
8,1,72,R,R,R
8,1,73,R,R,R
8,1,74,R,R,R
8,1,75,R,R,R
8,1,76,R,R,R
8,1,77,R,R,R
8,1,78,R,R,R
8,1,79,R,R,R
8,1,80,R,R,R
8,1,81,R,R,R
8,1,82,R,R,R
8,1,83,R,R,R
8,1,84,R,R,R
8,1,85,R,R,R
8,1,86,R,R,R
8,1,87,R,R,R
8,1,88,R,R,R
8,1,89,R,R,R
8,1,90,R,R,R
8,1,91,R,R,R
8,1,92,R,R,R
8,1,93,R,R,R
8,1,94,R,R,R
8,1,95,R,R,R
8,1,96,R,R,R
8,1,97,R,R,R
8,1,98,R,R,R
8,1,99,R,R,R
8,1,100,R,R,R
8,2,1,P,R,L
8,2,2,R,R,R
8,2,3,P,R,L
8,2,4,R,R,R
8,2,5,R,R,R
8,2,6,R,R,R
8,2,7,R,R,R
8,2,8,N,L,R
8,2,9,N,L,R
8,2,10,P,R,L
8,2,11,P,R,L
8,2,12,P,R,L
8,2,13,P,R,L
8,2,14,R,R,R
8,2,15,R,R,R
8,2,16,N,L,R
8,2,17,N,L,R
8,2,18,N,L,R
8,2,19,L,L,L
8,2,20,L,L,L
8,2,21,P,R,L
8,2,22,P,R,L
8,2,23,P,R,L
8,2,24,R,R,R
8,2,25,R,R,R
8,2,26,N,L,R
8,2,27,N,L,R
8,2,28,N,L,R
8,2,29,L,L,L
8,2,30,L,L,L
8,2,31,P,R,L
8,2,32,P,R,L
8,2,33,P,R,L
8,2,34,R,R,R
8,2,35,R,R,R
8,2,36,N,L,R
8,2,37,N,L,R
8,2,38,N,L,R
8,2,39,L,L,L
8,2,40,L,L,L
8,2,41,P,R,L
8,2,42,P,R,L
8,2,43,P,R,L
8,2,44,R,R,R
8,2,45,R,R,R
8,2,46,N,L,R
8,2,47,N,L,R
8,2,48,N,L,R
8,2,49,L,L,L
8,2,50,L,L,L
8,2,51,P,R,L
8,2,52,P,R,L
8,2,53,P,R,L
8,2,54,R,R,R
8,2,55,R,R,R
8,2,56,N,L,R
8,2,57,N,L,R
8,2,58,N,L,R
8,2,59,L,L,L
8,2,60,L,L,L
8,2,61,P,R,L
8,2,62,P,R,L
8,2,63,P,R,L
8,2,64,R,R,R
8,2,65,R,R,R
8,2,66,N,L,R
8,2,67,N,L,R
8,2,68,N,L,R
8,2,69,L,L,L
8,2,70,L,L,L
8,2,71,P,R,L
8,2,72,P,R,L
8,2,73,P,R,L
8,2,74,R,R,R
8,2,75,R,R,R
8,2,76,N,L,R
8,2,77,N,L,R
8,2,78,N,L,R
8,2,79,L,L,L
8,2,80,L,L,L
8,2,81,P,R,L
8,2,82,P,R,L
8,2,83,P,R,L
8,2,84,R,R,R
8,2,85,R,R,R
8,2,86,N,L,R
8,2,87,N,L,R
8,2,88,N,L,R
8,2,89,L,L,L
8,2,90,L,L,L
8,2,91,P,R,L
8,2,92,P,R,L
8,2,93,P,R,L
8,2,94,R,R,R
8,2,95,R,R,R
8,2,96,N,L,R
8,2,97,N,L,R
8,2,98,N,L,R
8,2,99,L,L,L
8,2,100,L,L,L
8,3,1,P,R,L
8,3,2,P,R,L
8,3,3,R,R,R
8,3,4,P,R,L
8,3,5,R,R,R
8,3,6,R,R,R
8,3,7,R,R,R
8,3,8,N,L,R
8,3,9,N,L,R
8,3,10,N,L,R
8,3,11,P,R,L
8,3,12,P,R,L
8,3,13,R,R,R
8,3,14,P,R,L
8,3,15,R,R,R
8,3,16,N,L,R
8,3,17,N,L,R
8,3,18,R,R,R
8,3,19,N,L,R
8,3,20,L,L,L
8,3,21,R,R,R
8,3,22,P,R,L
8,3,23,P,R,L
8,3,24,R,R,R
8,3,25,R,R,R
8,3,26,R,R,R
8,3,27,N,L,R
8,3,28,N,L,R
8,3,29,R,R,R
8,3,30,L,L,L
8,3,31,P,R,L
8,3,32,R,R,R
8,3,33,P,R,L
8,3,34,P,R,L
8,3,35,R,R,R
8,3,36,N,L,R
8,3,37,R,R,R
8,3,38,N,L,R
8,3,39,N,L,R
8,3,40,R,R,R
8,3,41,P,R,L
8,3,42,P,R,L
8,3,43,R,R,R
8,3,44,P,R,L
8,3,45,R,R,R
8,3,46,N,L,R
8,3,47,N,L,R
8,3,48,R,R,R
8,3,49,N,L,R
8,3,50,L,L,L
8,3,51,R,R,R
8,3,52,P,R,L
8,3,53,P,R,L
8,3,54,R,R,R
8,3,55,R,R,R
8,3,56,R,R,R
8,3,57,N,L,R
8,3,58,N,L,R
8,3,59,R,R,R
8,3,60,L,L,L
8,3,61,P,R,L
8,3,62,R,R,R
8,3,63,P,R,L
8,3,64,P,R,L
8,3,65,R,R,R
8,3,66,N,L,R
8,3,67,R,R,R
8,3,68,N,L,R
8,3,69,N,L,R
8,3,70,R,R,R
8,3,71,P,R,L
8,3,72,P,R,L
8,3,73,R,R,R
8,3,74,P,R,L
8,3,75,R,R,R
8,3,76,N,L,R
8,3,77,N,L,R
8,3,78,R,R,R
8,3,79,N,L,R
8,3,80,L,L,L
8,3,81,R,R,R
8,3,82,P,R,L
8,3,83,P,R,L
8,3,84,R,R,R
8,3,85,R,R,R
8,3,86,R,R,R
8,3,87,N,L,R
8,3,88,N,L,R
8,3,89,R,R,R
8,3,90,L,L,L
8,3,91,P,R,L
8,3,92,R,R,R
8,3,93,P,R,L
8,3,94,P,R,L
8,3,95,R,R,R
8,3,96,N,L,R
8,3,97,R,R,R
8,3,98,N,L,R
8,3,99,N,L,R
8,3,100,R,R,R
8,4,1,P,R,L
8,4,2,P,R,L
8,4,3,P,R,L
8,4,4,R,R,R
8,4,5,P,R,L
8,4,6,R,R,R
8,4,7,R,R,R
8,4,8,N,L,R
8,4,9,N,L,R
8,4,10,N,L,R
8,4,11,R,R,R
8,4,12,P,R,L
8,4,13,L,L,L
8,4,14,R,R,R
8,4,15,R,R,R
8,4,16,N,L,R
8,4,17,L,L,L
8,4,18,R,R,R
8,4,19,R,R,R
8,4,20,N,L,R
8,4,21,L,L,L
8,4,22,R,R,R
8,4,23,R,R,R
8,4,24,P,R,L
8,4,25,L,L,L
8,4,26,R,R,R
8,4,27,R,R,R
8,4,28,R,R,R
8,4,29,L,L,L
8,4,30,R,R,R
8,4,31,R,R,R
8,4,32,R,R,R
8,4,33,L,L,L
8,4,34,R,R,R
8,4,35,R,R,R
8,4,36,R,R,R
8,4,37,L,L,L
8,4,38,R,R,R
8,4,39,R,R,R
8,4,40,R,R,R
8,4,41,L,L,L
8,4,42,R,R,R
8,4,43,R,R,R
8,4,44,R,R,R
8,4,45,L,L,L
8,4,46,R,R,R
8,4,47,R,R,R
8,4,48,R,R,R
8,4,49,L,L,L
8,4,50,R,R,R
8,4,51,R,R,R
8,4,52,R,R,R
8,4,53,L,L,L
8,4,54,R,R,R
8,4,55,R,R,R
8,4,56,R,R,R
8,4,57,L,L,L
8,4,58,R,R,R
8,4,59,R,R,R
8,4,60,R,R,R
8,4,61,L,L,L
8,4,62,R,R,R
8,4,63,R,R,R
8,4,64,R,R,R
8,4,65,L,L,L
8,4,66,R,R,R
8,4,67,R,R,R
8,4,68,R,R,R
8,4,69,L,L,L
8,4,70,R,R,R
8,4,71,R,R,R
8,4,72,R,R,R
8,4,73,L,L,L
8,4,74,R,R,R
8,4,75,R,R,R
8,4,76,R,R,R
8,4,77,L,L,L
8,4,78,R,R,R
8,4,79,R,R,R
8,4,80,R,R,R
8,4,81,L,L,L
8,4,82,R,R,R
8,4,83,R,R,R
8,4,84,R,R,R
8,4,85,L,L,L
8,4,86,R,R,R
8,4,87,R,R,R
8,4,88,R,R,R
8,4,89,L,L,L
8,4,90,R,R,R
8,4,91,R,R,R
8,4,92,R,R,R
8,4,93,L,L,L
8,4,94,R,R,R
8,4,95,R,R,R
8,4,96,R,R,R
8,4,97,L,L,L
8,4,98,R,R,R
8,4,99,R,R,R
8,4,100,R,R,R
8,5,1,P,R,L
8,5,2,P,R,L
8,5,3,P,R,L
8,5,4,P,R,L
8,5,5,R,R,R
8,5,6,P,R,L
8,5,7,R,R,R
8,5,8,N,L,R
8,5,9,N,L,R
8,5,10,N,L,R
8,5,11,R,R,R
8,5,12,R,R,R
8,5,13,P,R,L
8,5,14,L,L,L
8,5,15,R,R,R
8,5,16,N,L,R
8,5,17,N,L,R
8,5,18,R,R,R
8,5,19,P,R,L
8,5,20,P,R,L
8,5,21,R,R,R
8,5,22,L,L,L
8,5,23,R,R,R
8,5,24,R,R,R
8,5,25,R,R,R
8,5,26,P,R,L
8,5,27,P,R,L
8,5,28,N,L,R
8,5,29,R,R,R
8,5,30,N,L,R
8,5,31,R,R,R
8,5,32,R,R,R
8,5,33,P,R,L
8,5,34,N,L,R
8,5,35,N,L,R
8,5,36,N,L,R
8,5,37,R,R,R
8,5,38,R,R,R
8,5,39,P,R,L
8,5,40,P,R,L
8,5,41,R,R,R
8,5,42,N,L,R
8,5,43,R,R,R
8,5,44,R,R,R
8,5,45,P,R,L
8,5,46,P,R,L
8,5,47,P,R,L
8,5,48,N,L,R
8,5,49,R,R,R
8,5,50,R,R,R
8,5,51,R,R,R
8,5,52,R,R,R
8,5,53,L,L,L
8,5,54,N,L,R
8,5,55,N,L,R
8,5,56,N,L,R
8,5,57,R,R,R
8,5,58,P,R,L
8,5,59,P,R,L
8,5,60,R,R,R
8,5,61,N,L,R
8,5,62,N,L,R
8,5,63,R,R,R
8,5,64,R,R,R
8,5,65,P,R,L
8,5,66,P,R,L
8,5,67,P,R,L
8,5,68,R,R,R
8,5,69,R,R,R
8,5,70,R,R,R
8,5,71,P,R,L
8,5,72,R,R,R
8,5,73,N,L,R
8,5,74,N,L,R
8,5,75,N,L,R
8,5,76,R,R,R
8,5,77,R,R,R
8,5,78,P,R,L
8,5,79,L,L,L
8,5,80,R,R,R
8,5,81,N,L,R
8,5,82,N,L,R
8,5,83,R,R,R
8,5,84,P,R,L
8,5,85,P,R,L
8,5,86,R,R,R
8,5,87,L,L,L
8,5,88,R,R,R
8,5,89,R,R,R
8,5,90,R,R,R
8,5,91,P,R,L
8,5,92,P,R,L
8,5,93,N,L,R
8,5,94,R,R,R
8,5,95,N,L,R
8,5,96,R,R,R
8,5,97,R,R,R
8,5,98,P,R,L
8,5,99,N,L,R
8,5,100,N,L,R
8,6,1,P,R,L
8,6,2,P,R,L
8,6,3,P,R,L
8,6,4,P,R,L
8,6,5,P,R,L
8,6,6,R,R,R
8,6,7,P,R,L
8,6,8,N,L,R
8,6,9,N,L,R
8,6,10,N,L,R
8,6,11,P,R,L
8,6,12,R,R,R
8,6,13,N,L,R
8,6,14,P,R,L
8,6,15,L,L,L
8,6,16,N,L,R
8,6,17,N,L,R
8,6,18,R,R,R
8,6,19,L,L,L
8,6,20,R,R,R
8,6,21,L,L,L
8,6,22,P,R,L
8,6,23,L,L,L
8,6,24,R,R,R
8,6,25,P,R,L
8,6,26,R,R,R
8,6,27,L,L,L
8,6,28,R,R,R
8,6,29,L,L,L
8,6,30,N,L,R
8,6,31,L,L,L
8,6,32,R,R,R
8,6,33,L,L,L
8,6,34,R,R,R
8,6,35,L,L,L
8,6,36,R,R,R
8,6,37,N,L,R
8,6,38,R,R,R
8,6,39,L,L,L
8,6,40,R,R,R
8,6,41,L,L,L
8,6,42,P,R,L
8,6,43,L,L,L
8,6,44,R,R,R
8,6,45,P,R,L
8,6,46,R,R,R
8,6,47,L,L,L
8,6,48,R,R,R
8,6,49,L,L,L
8,6,50,N,L,R
8,6,51,L,L,L
8,6,52,R,R,R
8,6,53,L,L,L
8,6,54,R,R,R
8,6,55,L,L,L
8,6,56,R,R,R
8,6,57,N,L,R
8,6,58,R,R,R
8,6,59,L,L,L
8,6,60,R,R,R
8,6,61,L,L,L
8,6,62,P,R,L
8,6,63,L,L,L
8,6,64,R,R,R
8,6,65,P,R,L
8,6,66,R,R,R
8,6,67,L,L,L
8,6,68,R,R,R
8,6,69,L,L,L
8,6,70,N,L,R
8,6,71,L,L,L
8,6,72,R,R,R
8,6,73,L,L,L
8,6,74,R,R,R
8,6,75,L,L,L
8,6,76,R,R,R
8,6,77,N,L,R
8,6,78,R,R,R
8,6,79,L,L,L
8,6,80,R,R,R
8,6,81,L,L,L
8,6,82,P,R,L
8,6,83,L,L,L
8,6,84,R,R,R
8,6,85,P,R,L
8,6,86,R,R,R
8,6,87,L,L,L
8,6,88,R,R,R
8,6,89,L,L,L
8,6,90,N,L,R
8,6,91,L,L,L
8,6,92,R,R,R
8,6,93,L,L,L
8,6,94,R,R,R
8,6,95,L,L,L
8,6,96,R,R,R
8,6,97,N,L,R
8,6,98,R,R,R
8,6,99,L,L,L
8,6,100,R,R,R
8,7,1,P,R,L
8,7,2,P,R,L
8,7,3,P,R,L
8,7,4,P,R,L
8,7,5,P,R,L
8,7,6,P,R,L
8,7,7,R,R,R
8,7,8,L,L,L
8,7,9,N,L,R
8,7,10,N,L,R
8,7,11,R,R,R
8,7,12,P,R,L
8,7,13,L,L,L
8,7,14,N,L,R
8,7,15,P,R,L
8,7,16,L,L,L
8,7,17,N,L,R
8,7,18,R,R,R
8,7,19,R,R,R
8,7,20,L,L,L
8,7,21,L,L,L
8,7,22,L,L,L
8,7,23,L,L,L
8,7,24,L,L,L
8,7,25,R,R,R
8,7,26,R,R,R
8,7,27,P,R,L
8,7,28,L,L,L
8,7,29,L,L,L
8,7,30,L,L,L
8,7,31,L,L,L
8,7,32,N,L,R
8,7,33,R,R,R
8,7,34,R,R,R
8,7,35,L,L,L
8,7,36,L,L,L
8,7,37,L,L,L
8,7,38,L,L,L
8,7,39,L,L,L
8,7,40,R,R,R
8,7,41,R,R,R
8,7,42,P,R,L
8,7,43,L,L,L
8,7,44,L,L,L
8,7,45,L,L,L
8,7,46,L,L,L
8,7,47,N,L,R
8,7,48,R,R,R
8,7,49,R,R,R
8,7,50,L,L,L
8,7,51,L,L,L
8,7,52,L,L,L
8,7,53,L,L,L
8,7,54,L,L,L
8,7,55,R,R,R
8,7,56,R,R,R
8,7,57,P,R,L
8,7,58,L,L,L
8,7,59,L,L,L
8,7,60,L,L,L
8,7,61,L,L,L
8,7,62,N,L,R
8,7,63,R,R,R
8,7,64,R,R,R
8,7,65,L,L,L
8,7,66,L,L,L
8,7,67,L,L,L
8,7,68,L,L,L
8,7,69,L,L,L
8,7,70,R,R,R
8,7,71,R,R,R
8,7,72,P,R,L
8,7,73,L,L,L
8,7,74,L,L,L
8,7,75,L,L,L
8,7,76,L,L,L
8,7,77,N,L,R
8,7,78,R,R,R
8,7,79,R,R,R
8,7,80,L,L,L
8,7,81,L,L,L
8,7,82,L,L,L
8,7,83,L,L,L
8,7,84,L,L,L
8,7,85,R,R,R
8,7,86,R,R,R
8,7,87,P,R,L
8,7,88,L,L,L
8,7,89,L,L,L
8,7,90,L,L,L
8,7,91,L,L,L
8,7,92,N,L,R
8,7,93,R,R,R
8,7,94,R,R,R
8,7,95,L,L,L
8,7,96,L,L,L
8,7,97,L,L,L
8,7,98,L,L,L
8,7,99,L,L,L
8,7,100,R,R,R
8,8,1,P,R,L
8,8,2,P,R,L
8,8,3,P,R,L
8,8,4,P,R,L
8,8,5,P,R,L
8,8,6,P,R,L
8,8,7,P,R,L
8,8,8,N,L,R
8,8,9,L,L,L
8,8,10,N,L,R
8,8,11,R,R,R
8,8,12,R,R,R
8,8,13,L,L,L
8,8,14,L,L,L
8,8,15,N,L,R
8,8,16,L,L,L
8,8,17,L,L,L
8,8,18,R,R,R
8,8,19,R,R,R
8,8,20,R,R,R
8,8,21,L,L,L
8,8,22,L,L,L
8,8,23,R,R,R
8,8,24,L,L,L
8,8,25,L,L,L
8,8,26,R,R,R
8,8,27,R,R,R
8,8,28,R,R,R
8,8,29,L,L,L
8,8,30,L,L,L
8,8,31,R,R,R
8,8,32,L,L,L
8,8,33,L,L,L
8,8,34,R,R,R
8,8,35,R,R,R
8,8,36,R,R,R
8,8,37,L,L,L
8,8,38,L,L,L
8,8,39,R,R,R
8,8,40,L,L,L
8,8,41,L,L,L
8,8,42,R,R,R
8,8,43,R,R,R
8,8,44,R,R,R
8,8,45,L,L,L
8,8,46,L,L,L
8,8,47,R,R,R
8,8,48,L,L,L
8,8,49,L,L,L
8,8,50,R,R,R
8,8,51,R,R,R
8,8,52,R,R,R
8,8,53,L,L,L
8,8,54,L,L,L
8,8,55,R,R,R
8,8,56,L,L,L
8,8,57,L,L,L
8,8,58,R,R,R
8,8,59,R,R,R
8,8,60,R,R,R
8,8,61,L,L,L
8,8,62,L,L,L
8,8,63,R,R,R
8,8,64,L,L,L
8,8,65,L,L,L
8,8,66,R,R,R
8,8,67,R,R,R
8,8,68,R,R,R
8,8,69,L,L,L
8,8,70,L,L,L
8,8,71,R,R,R
8,8,72,L,L,L
8,8,73,L,L,L
8,8,74,R,R,R
8,8,75,R,R,R
8,8,76,R,R,R
8,8,77,L,L,L
8,8,78,L,L,L
8,8,79,R,R,R
8,8,80,L,L,L
8,8,81,L,L,L
8,8,82,R,R,R
8,8,83,R,R,R
8,8,84,R,R,R
8,8,85,L,L,L
8,8,86,L,L,L
8,8,87,R,R,R
8,8,88,L,L,L
8,8,89,L,L,L
8,8,90,R,R,R
8,8,91,R,R,R
8,8,92,R,R,R
8,8,93,L,L,L
8,8,94,L,L,L
8,8,95,R,R,R
8,8,96,L,L,L
8,8,97,L,L,L
8,8,98,R,R,R
8,8,99,R,R,R
8,8,100,R,R,R
8,9,1,P,R,L
8,9,2,P,R,L
8,9,3,P,R,L
8,9,4,P,R,L
8,9,5,P,R,L
8,9,6,P,R,L
8,9,7,P,R,L
8,9,8,L,L,L
8,9,9,N,L,R
8,9,10,L,L,L
8,9,11,R,R,R
8,9,12,R,R,R
8,9,13,N,L,R
8,9,14,L,L,L
8,9,15,L,L,L
8,9,16,N,L,R
8,9,17,L,L,L
8,9,18,L,L,L
8,9,19,R,R,R
8,9,20,R,R,R
8,9,21,N,L,R
8,9,22,L,L,L
8,9,23,L,L,L
8,9,24,R,R,R
8,9,25,N,L,R
8,9,26,L,L,L
8,9,27,P,R,L
8,9,28,R,R,R
8,9,29,R,R,R
8,9,30,N,L,R
8,9,31,L,L,L
8,9,32,P,R,L
8,9,33,R,R,R
8,9,34,L,L,L
8,9,35,L,L,L
8,9,36,R,R,R
8,9,37,R,R,R
8,9,38,R,R,R
8,9,39,L,L,L
8,9,40,L,L,L
8,9,41,R,R,R
8,9,42,N,L,R
8,9,43,L,L,L
8,9,44,P,R,L
8,9,45,R,R,R
8,9,46,R,R,R
8,9,47,N,L,R
8,9,48,L,L,L
8,9,49,P,R,L
8,9,50,R,R,R
8,9,51,L,L,L
8,9,52,P,R,L
8,9,53,R,R,R
8,9,54,R,R,R
8,9,55,R,R,R
8,9,56,L,L,L
8,9,57,P,R,L
8,9,58,R,R,R
8,9,59,N,L,R
8,9,60,L,L,L
8,9,61,R,R,R
8,9,62,R,R,R
8,9,63,R,R,R
8,9,64,N,L,R
8,9,65,L,L,L
8,9,66,R,R,R
8,9,67,N,L,R
8,9,68,L,L,L
8,9,69,P,R,L
8,9,70,R,R,R
8,9,71,R,R,R
8,9,72,N,L,R
8,9,73,L,L,L
8,9,74,P,R,L
8,9,75,R,R,R
8,9,76,L,L,L
8,9,77,P,R,L
8,9,78,R,R,R
8,9,79,R,R,R
8,9,80,R,R,R
8,9,81,L,L,L
8,9,82,P,R,L
8,9,83,R,R,R
8,9,84,N,L,R
8,9,85,L,L,L
8,9,86,R,R,R
8,9,87,R,R,R
8,9,88,R,R,R
8,9,89,N,L,R
8,9,90,L,L,L
8,9,91,R,R,R
8,9,92,N,L,R
8,9,93,L,L,L
8,9,94,P,R,L
8,9,95,R,R,R
8,9,96,R,R,R
8,9,97,N,L,R
8,9,98,L,L,L
8,9,99,P,R,L
8,9,100,R,R,R
8,10,1,P,R,L
8,10,2,P,R,L
8,10,3,P,R,L
8,10,4,P,R,L
8,10,5,P,R,L
8,10,6,P,R,L
8,10,7,P,R,L
8,10,8,L,L,L
8,10,9,L,L,L
8,10,10,N,L,R
8,10,11,P,R,L
8,10,12,R,R,R
8,10,13,N,L,R
8,10,14,N,L,R
8,10,15,L,L,L
8,10,16,L,L,L
8,10,17,N,L,R
8,10,18,P,R,L
8,10,19,L,L,L
8,10,20,R,R,R
8,10,21,N,L,R
8,10,22,N,L,R
8,10,23,L,L,L
8,10,24,L,L,L
8,10,25,R,R,R
8,10,26,R,R,R
8,10,27,L,L,L
8,10,28,R,R,R
8,10,29,P,R,L
8,10,30,P,R,L
8,10,31,N,L,R
8,10,32,L,L,L
8,10,33,P,R,L
8,10,34,P,R,L
8,10,35,L,L,L
8,10,36,P,R,L
8,10,37,P,R,L
8,10,38,N,L,R
8,10,39,R,R,R
8,10,40,N,L,R
8,10,41,P,R,L
8,10,42,P,R,L
8,10,43,N,L,R
8,10,44,N,L,R
8,10,45,N,L,R
8,10,46,N,L,R
8,10,47,R,R,R
8,10,48,P,R,L
8,10,49,N,L,R
8,10,50,N,L,R
8,10,51,L,L,L
8,10,52,N,L,R
8,10,53,P,R,L
8,10,54,P,R,L
8,10,55,P,R,L
8,10,56,R,R,R
8,10,57,N,L,R
8,10,58,R,R,R
8,10,59,L,L,L
8,10,60,P,R,L
8,10,61,R,R,R
8,10,62,P,R,L
8,10,63,N,L,R
8,10,64,R,R,R
8,10,65,P,R,L
8,10,66,P,R,L
8,10,67,L,L,L
8,10,68,N,L,R
8,10,69,P,R,L
8,10,70,L,L,L
8,10,71,L,L,L
8,10,72,R,R,R
8,10,73,L,L,L
8,10,74,N,L,R
8,10,75,N,L,R
8,10,76,N,L,R
8,10,77,P,R,L
8,10,78,L,L,L
8,10,79,N,L,R
8,10,80,R,R,R
8,10,81,N,L,R
8,10,82,N,L,R
8,10,83,P,R,L
8,10,84,P,R,L
8,10,85,N,L,R
8,10,86,N,L,R
8,10,87,N,L,R
8,10,88,P,R,L
8,10,89,P,R,L
8,10,90,P,R,L
8,10,91,P,R,L
8,10,92,P,R,L
8,10,93,R,R,R
8,10,94,R,R,R
8,10,95,P,R,L
8,10,96,P,R,L
8,10,97,P,R,L
8,10,98,N,L,R
8,10,99,N,L,R
8,10,100,N,L,R
9,1,1,R,R,R
9,1,2,R,R,R
9,1,3,R,R,R
9,1,4,R,R,R
9,1,5,R,R,R
9,1,6,R,R,R
9,1,7,R,R,R
9,1,8,R,R,R
9,1,9,N,L,R
9,1,10,P,R,L
9,1,11,P,R,L
9,1,12,R,R,R
9,1,13,R,R,R
9,1,14,R,R,R
9,1,15,R,R,R
9,1,16,R,R,R
9,1,17,R,R,R
9,1,18,N,L,R
9,1,19,L,L,L
9,1,20,L,L,L
9,1,21,P,R,L
9,1,22,P,R,L
9,1,23,R,R,R
9,1,24,R,R,R
9,1,25,R,R,R
9,1,26,R,R,R
9,1,27,R,R,R
9,1,28,N,L,R
9,1,29,L,L,L
9,1,30,L,L,L
9,1,31,L,L,L
9,1,32,P,R,L
9,1,33,R,R,R
9,1,34,R,R,R
9,1,35,R,R,R
9,1,36,R,R,R
9,1,37,N,L,R
9,1,38,L,L,L
9,1,39,L,L,L
9,1,40,L,L,L
9,1,41,L,L,L
9,1,42,P,R,L
9,1,43,R,R,R
9,1,44,R,R,R
9,1,45,R,R,R
9,1,46,R,R,R
9,1,47,N,L,R
9,1,48,L,L,L
9,1,49,L,L,L
9,1,50,L,L,L
9,1,51,L,L,L
9,1,52,P,R,L
9,1,53,R,R,R
9,1,54,R,R,R
9,1,55,R,R,R
9,1,56,R,R,R
9,1,57,N,L,R
9,1,58,L,L,L
9,1,59,L,L,L
9,1,60,L,L,L
9,1,61,L,L,L
